variable,period,coeff,se,ci_lo,ci_hi,avg_post_coeff,avg_post_se,avg_post_p,avg_pre_coeff,avg_pre_se,avg_pre_p,joint_f_pre_p,joint_f_post_p,part
rnetmig,8,-.0775626100462083,1.178983900347251,-2.38837105472682,2.233245834634404,.0218726283528615,.7363780521531941,.9763039289966887,-.1871434572909277,.88834395702934,.8331482680773814,.4643166714551652,.8406235344473612,migration
rnetmig,9,-1.563645203802051,1.49526132984836,-4.494357410304836,1.367067002700734,.0218726283528615,.7363780521531941,.9763039289966887,-.1871434572909277,.88834395702934,.8331482680773814,.4643166714551652,.8406235344473612,migration
rnetmig,10,-1.409388482354966,1.07573036856532,-3.517820004742993,.6990430400330609,.0218726283528615,.7363780521531941,.9763039289966887,-.1871434572909277,.88834395702934,.8331482680773814,.4643166714551652,.8406235344473612,migration
pop_nonwhite,-1,0,0,0,0,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-10,-.1958163018805754,.2142083438908966,-.6156646559067327,.2240320521455819,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-9,-.158515110703457,.1855933385966789,-.5222780543529476,.2052478329460336,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-8,-.1561523012124627,.1669553093897876,-.4833847076164464,.1710801051915209,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-7,-.158317683805304,.1424847629605356,-.4375878192079538,.1209524515973458,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-6,-.0979194517567785,.1129193667596006,-.3192414106055957,.1234025070920387,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-5,-.0766549832168945,.0883234967224096,-.2497690367928173,.0964590703590283,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-4,-.1352754957929919,.1095200911631831,-.3499348744728308,.079383882886847,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-3,-.1699805285701474,.0900224390098914,-.3464245090295345,.0064634518892397,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,-2,-.0254414488970613,.0428730495316168,-.1094726259790302,.0585897281849076,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,0,.000663599606479,.0360404772540345,-.0699757358114286,.0713029350243866,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,1,.0672092796930046,.0655771094160861,-.0613218547625242,.1957404141485334,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,2,.1682529460921477,.1274271153920026,-.0815042000761774,.4180100922604728,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,3,.2246125120032205,.1595777547441839,-.08815988729538,.537384911301821,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,4,.1796413935540035,.1761857042571633,-.1656825867900366,.5249653738980435,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,5,.2242114627207392,.1892128418632247,-.1466457073311812,.5950686327726596,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,6,.4292300099288444,.2665202681312464,-.0931497156083986,.9516097354660874,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,7,.4374533136246189,.3244644787022579,-.1984970646318066,1.073403691881044,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,8,.5220226398626631,.3626792371535015,-.1888286649581998,1.232873944683526,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,9,.4629661169874651,.3676877757950324,-.2577019235707984,1.183634157545729,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_nonwhite,10,.6562127835289479,.4576867902318109,-.2408533253254015,1.553278892383297,.3065887325092849,.2104314720992775,.1451293965194313,-.130452589537297,.1015125131332331,.1987612692064633,.8735006508556729,.8412853814088139,composition
pop_white,-1,0,0,0,0,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-10,.1955875782785155,.2140117695160146,-.2238754899728731,.6150506465299042,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-9,.1583825259343121,.1854846703898017,-.2051674280296993,.5219324798983235,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-8,.1561409240007639,.1669459958202731,-.1710732278069714,.4833550758084992,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-7,.1582989981326233,.1424784073058901,-.1209586801869213,.4375566764521679,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-6,.0978591323958841,.1128976680762732,-.1234202970336114,.3191385618253796,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-5,.0764135122507723,.0881566531199125,-.0963735278642562,.2492005523658008,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-4,.1351160106418261,.109460647830458,-.0794268591058716,.3496588803895238,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-3,.1699020992622681,.0899882766508148,-.0064749229733289,.3462791214978651,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,-2,.0252934639460031,.0428080176854021,-.058610250717385,.1091971786093912,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,0,-.0006085962216798,.0359802859111632,-.0711299566075597,.0699127641642001,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,1,-.0671490944178945,.0655158307716427,-.1955601227303142,.0612619338945252,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,2,-.1681934868405967,.1273871857988964,-.4178723710064337,.0814853973252402,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,3,-.2245464148434458,.1595344166896711,-.5372338715552012,.0881410418683095,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,4,-.1795705200802578,.1761342829503241,-.524793714662893,.1656526745023774,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,5,-.2241395274018873,.1891553084951043,-.5948839320522917,.1466048772485171,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,6,-.4291363930623205,.2664416115043718,-.9513619516108891,.0930891654862482,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,7,-.4373553178215032,.3243886105944701,-1.073156994586665,.1984463589436582,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,8,-.5219167826755459,.3626107177622589,-1.232633789489573,.1888002241384815,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,9,-.4628488968072044,.3676047189396739,-1.183354145928965,.2576563523145564,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_white,10,-.6560554135630713,.4575847804740219,-1.552921583292154,.2408107561660117,-.3065018585214007,.2103630055336999,.1451124968583692,.1303326938714409,.1014178287124416,.1987551291350519,.8734863920069551,.8412200145476038,composition
pop_male,-1,0,0,0,0,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-10,.0017992758001296,.1569098577374822,-.3057440453653355,.3093425969655947,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-9,.0129875070646498,.1131671415731563,-.2088200904187366,.2347951045480361,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-8,.0160657336773333,.0986440747019662,-.1772766527385205,.2094081200931871,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-7,-.0136628123946529,.0850917711549634,-.1804426838583812,.1531170590690754,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-6,.0263280932372867,.0674744382451214,-.1059218057231512,.1585779921977246,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-5,-.0249531850530719,.0568178346828521,-.136316141031462,.0864097709253182,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-4,-.0505099922980756,.0739242308846746,-.1954014848320378,.0943815002358866,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-3,-.108559340576326,.0678249182013613,-.2414961802509942,.0243774990983422,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,-2,-.0210419389703843,.0305708676822658,-.0809608396276253,.0388769616868567,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,0,-.020029730249855,.0244824255053389,-.0680152842403192,.0279558237406092,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,1,-.0058043993485121,.0427841264916365,-.0896612872721196,.0780524885750954,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,2,.0852628509736102,.0987915817411908,-.1083686492391238,.2788943511863442,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,3,.1258174978021215,.13032183141711,-.1296132917754141,.3812482873796571,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,4,.0983776245802409,.1383173538958396,-.1727243890556047,.3694796382160865,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,5,.0921108297068088,.1421065467152821,-.1864180018551442,.3706396612687617,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,6,.146377850184487,.1999980250002179,-.2456182788159401,.538373979184914,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,7,.0935129005501351,.2289991308320453,-.3553253958806736,.5423511969809438,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,8,.1180289896689586,.2540713009075352,-.3799507601098104,.6160087394477276,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,9,.0719843781486864,.2649216337381957,-.4472620239781772,.59123078027555,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_male,10,.0773072968221767,.3375829341035784,-.584355254020837,.7389698476651905,.080267826258078,.1536433232058821,.6013712223271528,-.0179496288347901,.0670581099566653,.7889512254458516,.7232130867913997,.9825045708350493,composition
pop_female,-1,0,0,0,0,-.0802678262580784,.1536433232058819,.6013712223271503,.0179496288347848,.0670581099566651,.7889512254459125,.7232130867915053,.9825045708350472,composition
pop_female,-10,-.0017992758001367,.1569098577374806,-.3093425969655987,.3057440453653252,-.0802678262580784,.1536433232058819,.6013712223271503,.0179496288347848,.0670581099566651,.7889512254459125,.7232130867915053,.9825045708350472,composition
